locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFFIBJOL_05747	CDS	960				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05748	CDS	1035				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05749	CDS	177				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05750	CDS	1170				D-alanyl-D-alanine carboxypeptidase precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05751	CDS	1134				PAC2 family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05752	CDS	1377				L-fuconate dehydratase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05753	CDS	786				2-(S)-hydroxypropyl-CoM dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05754	CDS	1023				D-ribose-binding periplasmic protein precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05755	CDS	1668				Galactose/methyl galactoside import ATP-binding protein MglA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05756	CDS	1032				Ribose transport system permease protein RbsC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05757	CDS	1017				D-threo-aldose 1-dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05758	CDS	831				Amidohydrolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05759	CDS	396				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05760	CDS	747				Cyclic-di-GMP-binding biofilm dispersal mediator protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05761	CDS	672				HTH-type transcriptional regulator LutR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05762	CDS	1329				Atrazine chlorohydrolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05763	CDS	759				Uridine phosphorylase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05764	CDS	690				Methylthioribulose-1-phosphate dehydratase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05765	CDS	708				Enolase-phosphatase E1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05766	CDS	597				Acireductone dioxygenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05767	CDS	1533				Oxygen-dependent choline dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05768	CDS	1611				Aerobic glycerol-3-phosphate dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05769	CDS	1542				Glycerol kinase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05770	CDS	789				putative glycerol uptake facilitator protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05771	CDS	774				Glycerol operon regulatory protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05772	CDS	3510				Methionine synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05773	CDS	702				2-deoxyglucose-6-phosphate phosphatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05774	CDS	1611				putative D,D-dipeptide-binding periplasmic protein DdpA precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05775	CDS	1593				putative D,D-dipeptide-binding periplasmic protein DdpA precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05776	CDS	672				Transcriptional regulatory protein LiaR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05777	CDS	1146				IgA FC receptor precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05778	CDS	1311				Putative zinc metalloprotease Rip3 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05779	CDS	909				tRNA (adenine(58)-N(1))-methyltransferase TrmI [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05780	CDS	588				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05781	CDS	288				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05782	CDS	1767				Proteasome-associated ATPase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05783	CDS	1512				Depupylase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05784	CDS	219				Prokaryotic ubiquitin-like protein Pup [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05785	CDS	777				Proteasome subunit beta precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05786	CDS	786				Proteasome subunit alpha [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05787	CDS	1047				HTH-type transcriptional repressor CytR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05788	CDS	1269				Major Facilitator Superfamily protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05789	CDS	1362				Pup--protein ligase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05790	CDS	987				FK506-binding protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05791	CDS	375				FK506-binding protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05792	CDS	990				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05793	CDS	951				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05794	CDS	261				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05795	CDS	204				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05796	CDS	285				Sec-independent protein translocase protein TatAd [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05797	CDS	924				Sec-independent protein translocase protein TatC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05798	CDS	2820				ski2-like helicase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05799	CDS	915				Demethylrebeccamycin-D-glucose O-methyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05800	CDS	1494				HTH-type transcriptional regulatory protein GabR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05801	CDS	858				Vibriobactin utilization protein ViuB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05802	CDS	924				5'-3' exonuclease [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05803	CDS	1200				Glycine betaine transport ATP-binding protein OpuAA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05804	CDS	2598				Glycine betaine transport system permease protein OpuAB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05805	CDS	702				vitamin B12-transporter protein BtuF [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05806	CDS	1179				C4-dicarboxylate transporter/malic acid transport protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05807	CDS	948				HTH-type transcriptional regulator CysL [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05808	CDS	693				Putative glutamine amidotransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05809	CDS	1473				putative amino acid permease YhdG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05810	CDS	747				Putative L-lactate dehydrogenase operon regulatory protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05811	CDS	1368				Glutamine synthetase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05812	CDS	1368				NAD/NADP-dependent betaine aldehyde dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05813	CDS	786				Levodione reductase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05814	CDS	1302				haloacid dehalogenase-like hydrolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05815	CDS	1218				3-hydroxy-D-aspartate aldolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05816	CDS	1332				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05817	CDS	1161				Thermophilic serine proteinase precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05818	CDS	735				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05819	CDS	729				Aquaporin Z 2 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05820	CDS	399				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05821	CDS	531				Translation initiation factor IF-3 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05822	CDS	195				50S ribosomal protein L35 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05823	CDS	384				50S ribosomal protein L20 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05824	CDS	855				23S rRNA (uridine(2479)-2'-O)-methyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05825	CDS	1149				Sensor histidine kinase YycG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05826	CDS	1125				Phenylalanine--tRNA ligase alpha subunit [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05827	CDS	2529				Phenylalanine--tRNA ligase beta subunit [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05828	CDS	1224				Stage II sporulation protein E (SpoIIE) [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05829	CDS	1338				Protein involved in sporulation [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05830	CDS	531				ADP-ribose pyrophosphatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05831	CDS	258				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05832	CDS	858				3-hydroxybutyryl-CoA dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05833	CDS	1302				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05834	CDS	204				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05835	CDS	1014				EamA-like transporter family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05836	CDS	1347				HTH-type transcriptional regulator NorG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05837	CDS	486				Acetyltransferase (GNAT) family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05838	CDS	1344				Alpha-galactosidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05839	CDS	1026				putative sugar kinase YdjH [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05840	CDS	894				L-arabinose transport system permease protein AraQ [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05841	CDS	1071				L-arabinose transport system permease protein AraP [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05842	CDS	1401				Maltose-binding periplasmic protein precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05843	CDS	1080				IPT/TIG domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05844	CDS	432				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05845	CDS	393				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05846	CDS	831				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05847	CDS	825				Inositol-1-monophosphatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05848	CDS	978				Regulatory protein AsnC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05849	CDS	408				Glutathione transferase FosA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05850	CDS	900				ECF RNA polymerase sigma factor SigJ [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05851	CDS	630				Tunicamycin resistance protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05852	CDS	1431				Major Facilitator Superfamily protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05853	CDS	594				CGNR zinc finger [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05854	CDS	345				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05855	CDS	1215				3-oxoacyl-[acyl-carrier-protein] synthase 1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05856	CDS	2223				Isocitrate dehydrogenase [NADP] [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05857	CDS	966				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05858	CDS	1203				Acyltransferase family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05859	CDS	1497				Sensor histidine kinase LiaS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05860	CDS	675				Transcriptional regulatory protein DegU [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05861	CDS	1113				FAD-dependent urate hydroxylase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05862	CDS	627				HTH-type transcriptional regulator RutR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05863	CDS	1122				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05864	CDS	789				Hca operon transcriptional activator [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05865	CDS	435				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05866	CDS	636				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05867	CDS	1395				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05868	CDS	606				HD domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05869	CDS	1029				N-acetyl-gamma-glutamyl-phosphate reductase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05870	CDS	1155				Arginine biosynthesis bifunctional protein ArgJ [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05871	CDS	963				Acetylglutamate kinase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05872	CDS	1242				Acetylornithine aminotransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05873	CDS	543				Arginine repressor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05874	CDS	1170				imidazolonepropionase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05875	CDS	582				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05876	CDS	1236				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05877	CDS	1125				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05878	CDS	309				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05879	CDS	756				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05880	CDS	798				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05881	CDS	741				cAMP receptor protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05882	tRNA	75				tRNA-Pro(ggg)
HFFIBJOL_05883	CDS	333				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05884	CDS	1194				Argininosuccinate synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05885	CDS	1428				Argininosuccinate lyase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05886	CDS	579				Transcriptional regulator, TetR family [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05887	CDS	1587				Antiseptic resistance protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05888	CDS	1953				Endonuclease YhcR precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05889	CDS	669				Bifunctional protein Aas [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05890	CDS	1149				Glycerophosphoryl diester phosphodiesterase precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05891	CDS	519				putative acetyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05892	CDS	444				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05893	CDS	369				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05894	CDS	648				Sugar phosphatase YfbT [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05895	CDS	1062				Methionine import ATP-binding protein MetN [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05896	CDS	771				Methionine import system permease protein MetP [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05897	CDS	861				Membrane lipoprotein TpN32 precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05898	CDS	636				ribosomal-protein-L7/L12-serine acetyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05899	CDS	1215				Precorrin-6Y C(5,15)-methyltransferase [decarboxylating] [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05900	CDS	3864				Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05901	CDS	1224				Uroporphyrinogen-III C-methyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05902	CDS	840				Putative TrmH family tRNA/rRNA methyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05903	CDS	432				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05904	CDS	1512				Serine/threonine-protein kinase AfsK [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05905	CDS	270				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05906	CDS	210				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05907	CDS	1341				Phosphotransferase enzyme family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05908	CDS	279				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05909	tRNA	73				tRNA-Val(gac)
HFFIBJOL_05910	tRNA	73				tRNA-Val(gac)
HFFIBJOL_05911	tRNA	73				tRNA-Val(gac)
HFFIBJOL_05912	tRNA	74				tRNA-Cys(gca)
HFFIBJOL_05913	tRNA	74				tRNA-Gly(gcc)
HFFIBJOL_05914	CDS	1071				Aminodeoxychorismate synthase component 1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05915	CDS	825				D-alanine aminotransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05916	CDS	831				putative N-acetyltransferase YycN [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05917	CDS	525				DSBA-like thioredoxin domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05918	CDS	453				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05919	CDS	174				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05920	CDS	564				CGNR zinc finger [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05921	CDS	414				Sporulation and cell division protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05922	CDS	465				Putative transmembrane protein (PGPGW) [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05923	tRNA	73				tRNA-Val(cac)
HFFIBJOL_05924	CDS	462				Polyketide cyclase / dehydrase and lipid transport [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05925	tRNA	74				tRNA-Val(cac)
HFFIBJOL_05926	CDS	726				DNA polymerase III subunit epsilon [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05927	CDS	534				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05928	CDS	1191				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05929	CDS	1983				Threonine--tRNA ligase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05930	CDS	546				AP-4-A phosphorylase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05931	CDS	777				Peptidoglycan-N-acetylglucosamine deacetylase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05932	CDS	1206				Lactonase, 7-bladed beta-propeller [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05933	CDS	1671				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05934	CDS	2196				Elongation factor G [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05935	CDS	657				CDP-diacylglycerol--inositol 3-phosphatidyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05936	CDS	1026				Phosphatidylinositol mannoside acyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05937	CDS	1161				GDP-mannose-dependent alpha-(1-2)-phosphatidylinositol mannosyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05938	CDS	705				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05939	CDS	546				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05940	CDS	930				Pyridoxal biosynthesis lyase PdxS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05941	CDS	588				Glutamine amidotransferase subunit PdxT [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05942	CDS	753				putative transcriptional regulatory protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05943	CDS	624				Crossover junction endodeoxyribonuclease RuvC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05944	CDS	621				Holliday junction ATP-dependent DNA helicase RuvA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05945	CDS	1083				Holliday junction ATP-dependent DNA helicase RuvB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05946	CDS	564				preprotein translocase subunit YajC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05947	CDS	1791				preprotein translocase subunit SecD [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05948	CDS	1155				preprotein translocase subunit SecF [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05949	CDS	549				Adenine phosphoribosyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05950	CDS	2517				Bifunctional (p)ppGpp synthase/hydrolase relA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05951	CDS	1230				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05952	CDS	828				putative peptidyl-prolyl cis-trans isomerase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05953	CDS	720				putative metallo-hydrolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05954	CDS	1263				Histidine--tRNA ligase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05955	CDS	645				Vitamin K epoxide reductase family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05956	CDS	1356				Replication-associated recombination protein A [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05957	CDS	888				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05958	CDS	612				30S ribosomal protein S4 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05959	CDS	2229				Putative HTH-type transcriptional regulator [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05960	CDS	435				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05961	CDS	354				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05962	CDS	2670				Alanine--tRNA ligase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05963	CDS	465				Putative Holliday junction resolvase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05964	CDS	1842				putative aminodeoxychorismate lyase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05965	CDS	840				Shikimate dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05966	CDS	1185				Chorismate synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05967	CDS	582				Shikimate kinase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05968	CDS	1092				3-dehydroquinate synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05969	CDS	438				3-dehydroquinate dehydratase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05970	CDS	840				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05971	CDS	1107				putative peptidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05972	CDS	567				Elongation factor P [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05973	CDS	435				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05974	CDS	501				Helix-turn-helix protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05975	CDS	576				Bifunctional protein PyrR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05976	CDS	987				Aspartate carbamoyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05977	CDS	1290				Dihydroorotase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05978	CDS	582				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05979	CDS	1182				Carbamoyl-phosphate synthase small chain [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05980	CDS	3312				Carbamoyl-phosphate synthase large chain [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05981	CDS	1110				Dihydroorotate dehydrogenase (quinone) [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05982	CDS	861				orotidine 5'-phosphate decarboxylase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05983	CDS	324				30S ribosomal protein S13 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05984	CDS	594				Guanylate kinase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05985	CDS	273				DNA-directed RNA polymerase subunit omega [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05986	CDS	1350				Coenzyme A biosynthesis bifunctional protein CoaBC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05987	CDS	1209				S-adenosylmethionine synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05988	CDS	1182				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05989	CDS	1959				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05990	CDS	777				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05991	CDS	1290				Helix-turn-helix protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05992	CDS	1989				Primosomal protein N' [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05993	CDS	543				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05994	CDS	933				Methionyl-tRNA formyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05995	CDS	1431				Ribosomal RNA small subunit methyltransferase B [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05996	CDS	684				Ribulose-phosphate 3-epimerase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05997	CDS	1017				Deoxyribonucleoside regulator [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05998	CDS	447				Guanyl-specific ribonuclease Sa [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_05999	CDS	450				Barstar (barnase inhibitor) [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06000	CDS	417				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06001	CDS	1341				Hemolysin C [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06002	CDS	1053				Magnesium and cobalt efflux protein CorC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06003	CDS	1140				Stage II sporulation protein E (SpoIIE) [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06004	CDS	1440				Inosine-5'-monophosphate dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06005	CDS	1476				putative amino acid permease YhdG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06006	CDS	450				Regulatory protein AsnC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06007	CDS	1011				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06008	CDS	630				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06009	CDS	798				(R)-stereoselective amidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06010	CDS	1686				Tryptophan 2-monooxygenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06011	CDS	717				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06012	CDS	453				Prokaryotic phospholipase A2 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_06013	CDS	1422				Putative pyrimidine permease RutG [Streptomyces rimosus subsp. rimosus]
