# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "8" "-p" "-s" "2" "-a" "/home/lukasa/Genome_analysis_project/05-annotation/R7_prokka_output/R7_annotation.gtf" "-o" "R7_counts_64.txt" "-g" "gene_id" "-t" "transcript" "/home/lukasa/Genome_analysis_project/07-RNA_mapping/64_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/lukasa/Genome_analysis_project/07-RNA_mapping/64_sorted.bam
FGFFFLIJ_06321	contig_2_pilon	7218071	7218430	-	360	7
FGFFFLIJ_06322	contig_2_pilon	7218570	7219154	-	585	48
FGFFFLIJ_06323	contig_2_pilon	7219389	7220327	+	939	28
FGFFFLIJ_06324	contig_2_pilon	7220495	7221757	-	1263	977
FGFFFLIJ_06325	contig_2_pilon	7221831	7222103	-	273	174
FGFFFLIJ_06326	contig_2_pilon	7222217	7223026	-	810	18
FGFFFLIJ_06327	contig_2_pilon	7223333	7224280	+	948	8
FGFFFLIJ_06328	contig_2_pilon	7224280	7225530	+	1251	4
FGFFFLIJ_06329	contig_2_pilon	7225763	7226671	+	909	40
FGFFFLIJ_06330	contig_2_pilon	7226696	7227415	-	720	32
FGFFFLIJ_06331	contig_2_pilon	7227616	7228119	-	504	553
FGFFFLIJ_06332	contig_2_pilon	7228495	7229193	-	699	27
FGFFFLIJ_06333	contig_2_pilon	7229190	7230449	-	1260	50
FGFFFLIJ_06334	contig_2_pilon	7230467	7231237	-	771	154
FGFFFLIJ_06335	contig_2_pilon	7231440	7232954	+	1515	9
FGFFFLIJ_06336	contig_2_pilon	7232951	7233496	+	546	6
FGFFFLIJ_06337	contig_2_pilon	7233493	7234143	-	651	13
FGFFFLIJ_06338	contig_2_pilon	7234245	7234955	+	711	36
FGFFFLIJ_06339	contig_2_pilon	7235036	7236133	+	1098	153
FGFFFLIJ_06340	contig_2_pilon	7236172	7237482	-	1311	1119
FGFFFLIJ_06341	contig_2_pilon	7237607	7238206	+	600	7
FGFFFLIJ_06342	contig_2_pilon	7238302	7239564	+	1263	74
FGFFFLIJ_06343	contig_2_pilon	7239607	7240506	-	900	8202
FGFFFLIJ_06344	contig_2_pilon	7240594	7241016	-	423	4739
FGFFFLIJ_06345	contig_2_pilon	7241073	7242341	-	1269	7064
FGFFFLIJ_06346	contig_2_pilon	7242404	7242943	-	540	1297
FGFFFLIJ_06347	contig_2_pilon	7243504	7244595	+	1092	975
FGFFFLIJ_06348	contig_2_pilon	7244892	7245920	-	1029	60
FGFFFLIJ_06349	contig_2_pilon	7245983	7247086	-	1104	28
FGFFFLIJ_06350	contig_2_pilon	7247083	7247514	-	432	1
FGFFFLIJ_06351	contig_2_pilon	7247577	7248332	+	756	295
FGFFFLIJ_06352	contig_2_pilon	7248376	7249017	-	642	27
FGFFFLIJ_06353	contig_2_pilon	7249010	7250401	-	1392	73
FGFFFLIJ_06354	contig_2_pilon	7250460	7251059	-	600	81
FGFFFLIJ_06355	contig_2_pilon	7251059	7253188	-	2130	97
FGFFFLIJ_06356	contig_2_pilon	7253188	7254795	-	1608	105
FGFFFLIJ_06357	contig_2_pilon	7254830	7255801	-	972	25
FGFFFLIJ_06358	contig_2_pilon	7256281	7256508	-	228	148
FGFFFLIJ_06359	contig_2_pilon	7256554	7257921	-	1368	1625
FGFFFLIJ_06360	contig_2_pilon	7258160	7258960	-	801	60
FGFFFLIJ_06361	contig_2_pilon	7259313	7259966	+	654	36
FGFFFLIJ_06362	contig_2_pilon	7260076	7261221	+	1146	1735
FGFFFLIJ_06363	contig_2_pilon	7261542	7262969	+	1428	184
FGFFFLIJ_06364	contig_2_pilon	7263021	7263437	-	417	1668
FGFFFLIJ_06365	contig_2_pilon	7263603	7264493	-	891	154
FGFFFLIJ_06366	contig_2_pilon	7264877	7266475	+	1599	2252
FGFFFLIJ_06367	contig_2_pilon	7266843	7267064	+	222	6720
FGFFFLIJ_06368	contig_2_pilon	7267181	7267960	+	780	4199
FGFFFLIJ_06369	contig_2_pilon	7267993	7268727	-	735	260
FGFFFLIJ_06370	contig_2_pilon	7268920	7269402	+	483	9667
FGFFFLIJ_06371	contig_2_pilon	7269486	7269683	+	198	4411
FGFFFLIJ_06372	contig_2_pilon	7269690	7270097	+	408	1415
FGFFFLIJ_06373	contig_2_pilon	7270094	7270756	+	663	903
FGFFFLIJ_06374	contig_2_pilon	7270765	7271370	+	606	2140
FGFFFLIJ_06375	contig_2_pilon	7271461	7272216	-	756	226
FGFFFLIJ_06376	contig_2_pilon	7272222	7274006	-	1785	247
FGFFFLIJ_06377	contig_2_pilon	7274029	7274976	-	948	516
FGFFFLIJ_06378	contig_2_pilon	7275003	7275236	-	234	3
FGFFFLIJ_06379	contig_2_pilon	7275300	7276328	-	1029	175
FGFFFLIJ_06380	contig_2_pilon	7276673	7277587	+	915	58
FGFFFLIJ_06381	contig_2_pilon	7277584	7278291	+	708	0
FGFFFLIJ_06382	contig_2_pilon	7278310	7279356	+	1047	45
FGFFFLIJ_06383	contig_2_pilon	7279407	7280963	+	1557	12
FGFFFLIJ_06384	contig_2_pilon	7281088	7282611	-	1524	1554
FGFFFLIJ_06385	contig_2_pilon	7282843	7283121	-	279	13
FGFFFLIJ_06386	contig_2_pilon	7283211	7283558	+	348	32
FGFFFLIJ_06387	contig_2_pilon	7283555	7285219	+	1665	92
FGFFFLIJ_06388	contig_2_pilon	7285403	7286392	+	990	1315
FGFFFLIJ_06389	contig_2_pilon	7286514	7286867	-	354	54
FGFFFLIJ_06390	contig_2_pilon	7287064	7287438	-	375	499
FGFFFLIJ_06391	contig_2_pilon	7287657	7287935	+	279	4879
FGFFFLIJ_06392	contig_2_pilon	7288030	7289433	-	1404	1099
FGFFFLIJ_06393	contig_2_pilon	7289548	7290948	-	1401	156
FGFFFLIJ_06394	contig_2_pilon	7290945	7292477	-	1533	240
FGFFFLIJ_06395	contig_2_pilon	7292685	7293389	+	705	667
FGFFFLIJ_06396	contig_2_pilon	7293395	7294165	+	771	699
FGFFFLIJ_06397	contig_2_pilon	7294253	7294936	-	684	43
FGFFFLIJ_06398	contig_2_pilon	7295070	7296395	+	1326	35
FGFFFLIJ_06399	contig_2_pilon	7296400	7296516	+	117	98
FGFFFLIJ_06400	contig_2_pilon	7296717	7296926	+	210	46
FGFFFLIJ_06401	contig_2_pilon	7296940	7297029	+	90	7
FGFFFLIJ_06402	contig_2_pilon	7297026	7297544	+	519	3079
FGFFFLIJ_06403	contig_2_pilon	7297632	7298879	-	1248	933
FGFFFLIJ_06404	contig_2_pilon	7298983	7300998	-	2016	126
FGFFFLIJ_06405	contig_2_pilon	7301681	7301769	-	89	0
FGFFFLIJ_06406	contig_2_pilon	7303880	7304623	-	744	0
FGFFFLIJ_06407	contig_2_pilon	7304986	7305687	-	702	230
FGFFFLIJ_06408	contig_2_pilon	7305704	7306819	-	1116	0
FGFFFLIJ_06409	contig_2_pilon	7306816	7307595	-	780	0
FGFFFLIJ_06410	contig_2_pilon	7307778	7308941	+	1164	116
FGFFFLIJ_06411	contig_2_pilon	7308934	7309611	+	678	156
FGFFFLIJ_06412	contig_2_pilon	7309788	7310027	+	240	2575
FGFFFLIJ_06413	contig_2_pilon	7310132	7310377	+	246	1115
FGFFFLIJ_06414	contig_2_pilon	7310532	7311353	-	822	43
FGFFFLIJ_06415	contig_2_pilon	7311444	7312253	+	810	389
FGFFFLIJ_06416	contig_2_pilon	7312333	7312743	+	411	851
FGFFFLIJ_06417	contig_2_pilon	7312883	7313833	+	951	3579
FGFFFLIJ_06418	contig_2_pilon	7313932	7314699	+	768	338
FGFFFLIJ_06419	contig_2_pilon	7314712	7315215	-	504	2884
FGFFFLIJ_06420	contig_2_pilon	7315678	7316217	-	540	817
FGFFFLIJ_06421	contig_2_pilon	7316316	7317098	-	783	474
FGFFFLIJ_06422	contig_2_pilon	7317276	7317929	+	654	402
FGFFFLIJ_06423	contig_2_pilon	7318548	7320071	+	1524	185468
FGFFFLIJ_06424	contig_2_pilon	7320379	7323497	+	3119	1357300
FGFFFLIJ_06425	contig_2_pilon	7323623	7323733	+	111	356
FGFFFLIJ_06426	contig_2_pilon	7323865	7325967	+	2103	1014
FGFFFLIJ_06427	contig_2_pilon	7326065	7327888	-	1824	6
FGFFFLIJ_06428	contig_2_pilon	7327882	7328454	-	573	4
FGFFFLIJ_06429	contig_2_pilon	7328451	7329773	-	1323	4
FGFFFLIJ_06430	contig_2_pilon	7329860	7331446	-	1587	11
FGFFFLIJ_06431	contig_2_pilon	7331675	7332934	-	1260	589
FGFFFLIJ_06432	contig_2_pilon	7333077	7334111	+	1035	121
FGFFFLIJ_06433	contig_2_pilon	7334250	7335140	-	891	17
FGFFFLIJ_06434	contig_2_pilon	7335235	7336260	-	1026	68
FGFFFLIJ_06435	contig_2_pilon	7336446	7337489	+	1044	31
FGFFFLIJ_06436	contig_2_pilon	7337486	7338598	+	1113	14
FGFFFLIJ_06437	contig_2_pilon	7338681	7339496	+	816	15
FGFFFLIJ_06438	contig_2_pilon	7339540	7339887	-	348	16
FGFFFLIJ_06439	contig_2_pilon	7339964	7340374	+	411	28
FGFFFLIJ_06440	contig_2_pilon	7340382	7341197	+	816	152
FGFFFLIJ_06441	contig_2_pilon	7341194	7342183	+	990	252
FGFFFLIJ_06442	contig_2_pilon	7342119	7343006	-	888	20
FGFFFLIJ_06443	contig_2_pilon	7343003	7344568	-	1566	24
FGFFFLIJ_06444	contig_2_pilon	7344622	7346079	-	1458	60
FGFFFLIJ_06445	contig_2_pilon	7346883	7346980	-	98	0
FGFFFLIJ_06446	contig_2_pilon	7348045	7348827	+	783	13
FGFFFLIJ_06447	contig_2_pilon	7349090	7350232	+	1143	2
FGFFFLIJ_06448	contig_2_pilon	7350342	7350992	+	651	13
FGFFFLIJ_06449	contig_2_pilon	7351016	7352641	-	1626	4
FGFFFLIJ_06450	contig_2_pilon	7353087	7354124	-	1038	41
FGFFFLIJ_06451	contig_2_pilon	7354299	7355264	+	966	147
FGFFFLIJ_06452	contig_2_pilon	7355261	7356433	+	1173	207
FGFFFLIJ_06453	contig_2_pilon	7356495	7358366	-	1872	3179
FGFFFLIJ_06454	contig_2_pilon	7358742	7360421	+	1680	2989
FGFFFLIJ_06455	contig_2_pilon	7360559	7361185	+	627	1646
FGFFFLIJ_06456	contig_2_pilon	7361439	7363631	+	2193	338
FGFFFLIJ_06457	contig_2_pilon	7363797	7364912	+	1116	1050
FGFFFLIJ_06458	contig_2_pilon	7365402	7366418	+	1017	4481
FGFFFLIJ_06459	contig_2_pilon	7366333	7367613	-	1281	110
FGFFFLIJ_06460	contig_2_pilon	7367615	7368487	+	873	119
FGFFFLIJ_06461	contig_2_pilon	7368484	7369155	+	672	191
FGFFFLIJ_06462	contig_2_pilon	7369155	7370306	+	1152	811
FGFFFLIJ_06463	contig_2_pilon	7370390	7371406	+	1017	50
FGFFFLIJ_06464	contig_2_pilon	7371426	7372199	+	774	28
FGFFFLIJ_06465	contig_2_pilon	7372152	7372880	-	729	48
FGFFFLIJ_06466	contig_2_pilon	7373059	7373493	+	435	1213
FGFFFLIJ_06467	contig_2_pilon	7373634	7373996	+	363	464
FGFFFLIJ_06468	contig_2_pilon	7373993	7375078	+	1086	243
FGFFFLIJ_06469	contig_2_pilon	7375222	7375935	+	714	435
FGFFFLIJ_06470	contig_2_pilon	7375932	7376606	+	675	135
FGFFFLIJ_06471	contig_2_pilon	7376671	7378131	+	1461	1157
FGFFFLIJ_06472	contig_2_pilon	7378228	7378626	-	399	110
FGFFFLIJ_06473	contig_2_pilon	7378854	7379672	-	819	531
FGFFFLIJ_06474	contig_2_pilon	7380262	7380921	+	660	38
FGFFFLIJ_06475	contig_2_pilon	7381099	7381551	+	453	25
FGFFFLIJ_06476	contig_2_pilon	7381537	7382235	-	699	2
FGFFFLIJ_06477	contig_2_pilon	7382232	7384943	-	2712	4
FGFFFLIJ_06478	contig_2_pilon	7384940	7385449	-	510	9
FGFFFLIJ_06479	contig_2_pilon	7385563	7386111	+	549	206
FGFFFLIJ_06480	contig_2_pilon	7386089	7387420	+	1332	128
FGFFFLIJ_06481	contig_2_pilon	7387846	7388832	+	987	195
FGFFFLIJ_06482	contig_2_pilon	7388905	7389075	+	171	10823
FGFFFLIJ_06483	contig_2_pilon	7389128	7390144	+	1017	3592
FGFFFLIJ_06484	contig_2_pilon	7390056	7391783	-	1728	824
FGFFFLIJ_06485	contig_2_pilon	7391941	7392216	-	276	391
FGFFFLIJ_06486	contig_2_pilon	7392213	7392458	-	246	149
FGFFFLIJ_06487	contig_2_pilon	7392455	7393285	-	831	495
FGFFFLIJ_06488	contig_2_pilon	7393282	7393605	-	324	679
FGFFFLIJ_06489	contig_2_pilon	7393602	7394735	-	1134	1135
FGFFFLIJ_06490	contig_2_pilon	7394728	7395372	-	645	881
FGFFFLIJ_06491	contig_2_pilon	7395425	7395670	-	246	559
FGFFFLIJ_06492	contig_2_pilon	7395674	7396414	-	741	2072
FGFFFLIJ_06493	contig_2_pilon	7396411	7396842	-	432	1547
FGFFFLIJ_06494	contig_2_pilon	7396839	7397159	-	321	1670
FGFFFLIJ_06495	contig_2_pilon	7397559	7397774	+	216	18
FGFFFLIJ_06496	contig_2_pilon	7397888	7398847	-	960	695
FGFFFLIJ_06497	contig_2_pilon	7399200	7400378	-	1179	75
FGFFFLIJ_06498	contig_2_pilon	7400591	7402207	+	1617	638
FGFFFLIJ_06499	contig_2_pilon	7402399	7403595	+	1197	196
FGFFFLIJ_06500	contig_2_pilon	7403664	7404116	-	453	2435
FGFFFLIJ_06501	contig_2_pilon	7405058	7406896	+	1839	0
FGFFFLIJ_06502	contig_2_pilon	7406919	7407959	+	1041	0
FGFFFLIJ_06503	contig_2_pilon	7407956	7409302	+	1347	7
FGFFFLIJ_06504	contig_2_pilon	7409307	7410113	+	807	439
FGFFFLIJ_06505	contig_2_pilon	7410367	7411275	+	909	114
FGFFFLIJ_06506	contig_2_pilon	7411464	7412384	+	921	165
FGFFFLIJ_06507	contig_2_pilon	7412831	7413895	+	1065	777
FGFFFLIJ_06508	contig_2_pilon	7414793	7416184	+	1392	53
FGFFFLIJ_06509	contig_2_pilon	7416368	7416793	-	426	488
FGFFFLIJ_06510	contig_2_pilon	7417233	7418558	+	1326	217
FGFFFLIJ_06511	contig_2_pilon	7418655	7420589	+	1935	3001
FGFFFLIJ_06512	contig_2_pilon	7420653	7421336	-	684	4
FGFFFLIJ_06513	contig_2_pilon	7421465	7422229	+	765	43
FGFFFLIJ_06514	contig_2_pilon	7422254	7423333	-	1080	1090
FGFFFLIJ_06515	contig_2_pilon	7423553	7427317	+	3765	31
FGFFFLIJ_06516	contig_2_pilon	7427314	7428381	+	1068	7
FGFFFLIJ_06517	contig_2_pilon	7428345	7429013	-	669	195
FGFFFLIJ_06518	contig_2_pilon	7429454	7430464	-	1011	50
FGFFFLIJ_06519	contig_2_pilon	7430752	7432020	+	1269	2
FGFFFLIJ_06520	contig_2_pilon	7432017	7434017	+	2001	2
FGFFFLIJ_06521	contig_2_pilon	7434096	7435850	+	1755	0
FGFFFLIJ_06522	contig_2_pilon	7435847	7437127	+	1281	0
FGFFFLIJ_06523	contig_2_pilon	7437133	7437561	-	429	796
FGFFFLIJ_06524	contig_2_pilon	7437563	7437955	-	393	191
FGFFFLIJ_06525	contig_2_pilon	7438032	7438829	-	798	285
FGFFFLIJ_06526	contig_2_pilon	7438826	7439215	-	390	246
FGFFFLIJ_06527	contig_2_pilon	7439416	7440345	-	930	337
FGFFFLIJ_06528	contig_2_pilon	7440561	7440959	+	399	153
FGFFFLIJ_06529	contig_2_pilon	7440956	7441384	+	429	223
FGFFFLIJ_06530	contig_2_pilon	7441381	7442157	+	777	161
FGFFFLIJ_06531	contig_2_pilon	7442173	7443285	-	1113	591
FGFFFLIJ_06532	contig_2_pilon	7443440	7444891	+	1452	392
FGFFFLIJ_06533	contig_2_pilon	7444925	7448815	-	3891	45
FGFFFLIJ_06534	contig_2_pilon	7448808	7449620	-	813	16
FGFFFLIJ_06535	contig_2_pilon	7449617	7450756	-	1140	30
FGFFFLIJ_06536	contig_2_pilon	7450753	7451568	-	816	92
FGFFFLIJ_06537	contig_2_pilon	7451956	7453050	-	1095	227
FGFFFLIJ_06538	contig_2_pilon	7453052	7453546	-	495	16
FGFFFLIJ_06539	contig_2_pilon	7453994	7454800	+	807	772
FGFFFLIJ_06540	contig_2_pilon	7454809	7456353	-	1545	10
FGFFFLIJ_06541	contig_2_pilon	7456398	7457924	-	1527	0
FGFFFLIJ_06542	contig_2_pilon	7457921	7459273	-	1353	1
FGFFFLIJ_06543	contig_2_pilon	7459273	7460868	-	1596	0
FGFFFLIJ_06544	contig_2_pilon	7461086	7461652	+	567	14
FGFFFLIJ_06545	contig_2_pilon	7461649	7462491	+	843	12
FGFFFLIJ_06546	contig_2_pilon	7462914	7464143	-	1230	52
FGFFFLIJ_06547	contig_2_pilon	7464217	7465488	-	1272	59
FGFFFLIJ_06548	contig_2_pilon	7465657	7467018	+	1362	40
FGFFFLIJ_06549	contig_2_pilon	7467070	7467948	-	879	117
FGFFFLIJ_06550	contig_2_pilon	7468009	7468758	-	750	44
FGFFFLIJ_06551	contig_2_pilon	7468837	7470162	-	1326	161
FGFFFLIJ_06552	contig_2_pilon	7470419	7471921	+	1503	4
FGFFFLIJ_06553	contig_2_pilon	7471925	7473217	+	1293	1
FGFFFLIJ_06554	contig_2_pilon	7473285	7474055	+	771	2
FGFFFLIJ_06555	contig_2_pilon	7474193	7475104	+	912	14
FGFFFLIJ_06556	contig_2_pilon	7475900	7477318	+	1419	48
FGFFFLIJ_06557	contig_2_pilon	7477395	7478477	+	1083	43
FGFFFLIJ_06558	contig_2_pilon	7478528	7478617	+	90	6
FGFFFLIJ_06559	contig_2_pilon	7479286	7480593	-	1308	574
FGFFFLIJ_06560	contig_2_pilon	7480590	7480889	-	300	170
FGFFFLIJ_06561	contig_2_pilon	7480898	7481746	-	849	675
FGFFFLIJ_06562	contig_2_pilon	7481876	7482853	-	978	43
FGFFFLIJ_06563	contig_2_pilon	7482938	7483591	-	654	53
FGFFFLIJ_06564	contig_2_pilon	7483689	7484843	+	1155	22
FGFFFLIJ_06565	contig_2_pilon	7484973	7485602	+	630	32
FGFFFLIJ_06566	contig_2_pilon	7485713	7486174	+	462	78
FGFFFLIJ_06567	contig_2_pilon	7486249	7486782	+	534	73
FGFFFLIJ_06568	contig_2_pilon	7486787	7488229	-	1443	115
FGFFFLIJ_06569	contig_2_pilon	7488292	7488405	-	114	5
FGFFFLIJ_06570	contig_2_pilon	7488402	7489742	-	1341	290
FGFFFLIJ_06571	contig_2_pilon	7489903	7490520	-	618	1032
FGFFFLIJ_06572	contig_2_pilon	7490874	7492190	-	1317	10
FGFFFLIJ_06573	contig_2_pilon	7492360	7493670	-	1311	110
FGFFFLIJ_06574	contig_2_pilon	7494362	7495750	-	1389	45
FGFFFLIJ_06575	contig_2_pilon	7495986	7496780	+	795	16
FGFFFLIJ_06576	contig_2_pilon	7496777	7498432	+	1656	82
FGFFFLIJ_06577	contig_2_pilon	7498496	7499128	+	633	45
FGFFFLIJ_06578	contig_2_pilon	7499390	7500280	-	891	75
FGFFFLIJ_06579	contig_2_pilon	7500320	7501534	-	1215	159
FGFFFLIJ_06580	contig_2_pilon	7501544	7502617	-	1074	80
FGFFFLIJ_06581	contig_2_pilon	7502754	7503182	-	429	7
FGFFFLIJ_06582	contig_2_pilon	7503186	7503596	-	411	129
FGFFFLIJ_06583	contig_2_pilon	7503706	7504239	-	534	252
FGFFFLIJ_06584	contig_2_pilon	7504313	7505095	-	783	18
FGFFFLIJ_06585	contig_2_pilon	7505133	7505786	-	654	25
FGFFFLIJ_06586	contig_2_pilon	7505849	7506724	-	876	21
FGFFFLIJ_06587	contig_2_pilon	7506936	7507826	-	891	21
FGFFFLIJ_06588	contig_2_pilon	7508047	7509711	+	1665	130
FGFFFLIJ_06589	contig_2_pilon	7509986	7510939	+	954	18
FGFFFLIJ_06590	contig_2_pilon	7511083	7512669	+	1587	13
FGFFFLIJ_06591	contig_2_pilon	7512673	7514658	+	1986	24
FGFFFLIJ_06592	contig_2_pilon	7514738	7515526	+	789	36
FGFFFLIJ_06593	contig_2_pilon	7515549	7516190	+	642	4
FGFFFLIJ_06594	contig_2_pilon	7516210	7516782	-	573	141
FGFFFLIJ_06595	contig_2_pilon	7516942	7517850	-	909	22
FGFFFLIJ_06596	contig_2_pilon	7517920	7519044	-	1125	6
FGFFFLIJ_06597	contig_2_pilon	7519041	7519859	-	819	16
FGFFFLIJ_06598	contig_2_pilon	7519864	7520421	-	558	0
FGFFFLIJ_06599	contig_2_pilon	7520529	7521464	-	936	2
FGFFFLIJ_06600	contig_2_pilon	7522469	7522879	-	411	2
FGFFFLIJ_06601	contig_2_pilon	7522905	7524278	+	1374	91
FGFFFLIJ_06602	contig_2_pilon	7524672	7526297	+	1626	153
FGFFFLIJ_06603	contig_2_pilon	7526340	7526762	-	423	14
FGFFFLIJ_06604	contig_2_pilon	7526779	7527492	-	714	18
FGFFFLIJ_06605	contig_2_pilon	7527638	7528126	+	489	27
FGFFFLIJ_06606	contig_2_pilon	7528159	7529010	-	852	26
FGFFFLIJ_06607	contig_2_pilon	7529026	7529541	-	516	86
FGFFFLIJ_06608	contig_2_pilon	7529513	7529767	-	255	63
FGFFFLIJ_06609	contig_2_pilon	7529948	7530121	+	174	4
FGFFFLIJ_06610	contig_2_pilon	7530118	7530408	+	291	0
FGFFFLIJ_06611	contig_2_pilon	7530415	7531689	-	1275	45
FGFFFLIJ_06612	contig_2_pilon	7531878	7532702	+	825	138
FGFFFLIJ_06613	contig_2_pilon	7533032	7534129	+	1098	47
FGFFFLIJ_06614	contig_2_pilon	7534131	7535591	+	1461	58
FGFFFLIJ_06615	contig_2_pilon	7535735	7536808	+	1074	665
FGFFFLIJ_06616	contig_2_pilon	7536882	7537724	+	843	183
FGFFFLIJ_06617	contig_2_pilon	7537782	7538990	-	1209	538
FGFFFLIJ_06618	contig_2_pilon	7538987	7539556	-	570	475
FGFFFLIJ_06619	contig_2_pilon	7539565	7540005	-	441	930
FGFFFLIJ_06620	contig_2_pilon	7540330	7541268	-	939	140
FGFFFLIJ_06621	contig_2_pilon	7541389	7541474	-	86	15
FGFFFLIJ_06622	contig_2_pilon	7541710	7543035	+	1326	1238
FGFFFLIJ_06623	contig_2_pilon	7543224	7543457	+	234	6776
FGFFFLIJ_06624	contig_2_pilon	7543603	7544463	+	861	1377
FGFFFLIJ_06625	contig_2_pilon	7544691	7544879	-	189	62
FGFFFLIJ_06626	contig_2_pilon	7544927	7545634	+	708	415
FGFFFLIJ_06627	contig_2_pilon	7545931	7548480	-	2550	150
FGFFFLIJ_06628	contig_2_pilon	7548477	7549460	-	984	98
FGFFFLIJ_06629	contig_2_pilon	7549657	7550712	+	1056	52
FGFFFLIJ_06630	contig_2_pilon	7550949	7551737	+	789	106
FGFFFLIJ_06631	contig_2_pilon	7551798	7552793	-	996	483
FGFFFLIJ_06632	contig_2_pilon	7552949	7553647	+	699	131
FGFFFLIJ_06633	contig_2_pilon	7553774	7554364	+	591	373
FGFFFLIJ_06634	contig_2_pilon	7554364	7555299	+	936	93
FGFFFLIJ_06635	contig_2_pilon	7555422	7556651	+	1230	251
FGFFFLIJ_06636	contig_2_pilon	7556801	7557760	+	960	41
FGFFFLIJ_06637	contig_2_pilon	7557757	7558791	+	1035	5
FGFFFLIJ_06638	contig_2_pilon	7558746	7558922	-	177	4
FGFFFLIJ_06639	contig_2_pilon	7559026	7560195	-	1170	87
FGFFFLIJ_06640	contig_2_pilon	7560355	7561488	-	1134	1021
FGFFFLIJ_06641	contig_2_pilon	7561816	7563192	+	1377	12
FGFFFLIJ_06642	contig_2_pilon	7563189	7563974	+	786	1
FGFFFLIJ_06643	contig_2_pilon	7564056	7565078	+	1023	12
FGFFFLIJ_06644	contig_2_pilon	7565081	7566748	+	1668	4
FGFFFLIJ_06645	contig_2_pilon	7566745	7567776	+	1032	2
FGFFFLIJ_06646	contig_2_pilon	7567790	7568806	+	1017	2
FGFFFLIJ_06647	contig_2_pilon	7568803	7569633	+	831	0
FGFFFLIJ_06648	contig_2_pilon	7569686	7570081	+	396	31
FGFFFLIJ_06649	contig_2_pilon	7570236	7570982	+	747	49
FGFFFLIJ_06650	contig_2_pilon	7571015	7571686	-	672	9
FGFFFLIJ_06651	contig_2_pilon	7571803	7573131	-	1329	40
FGFFFLIJ_06652	contig_2_pilon	7573128	7573886	-	759	44
FGFFFLIJ_06653	contig_2_pilon	7574156	7574845	-	690	30
FGFFFLIJ_06654	contig_2_pilon	7574794	7575501	-	708	50
FGFFFLIJ_06655	contig_2_pilon	7575498	7576094	-	597	90
FGFFFLIJ_06656	contig_2_pilon	7576260	7577792	+	1533	1251
FGFFFLIJ_06657	contig_2_pilon	7577867	7579477	-	1611	1198
FGFFFLIJ_06658	contig_2_pilon	7579490	7581031	-	1542	1272
FGFFFLIJ_06659	contig_2_pilon	7581074	7581862	-	789	1324
FGFFFLIJ_06660	contig_2_pilon	7582090	7582863	-	774	38
FGFFFLIJ_06661	contig_2_pilon	7583133	7586642	+	3510	3430
FGFFFLIJ_06662	contig_2_pilon	7586803	7587504	+	702	854
FGFFFLIJ_06663	contig_2_pilon	7587878	7589488	+	1611	378
FGFFFLIJ_06664	contig_2_pilon	7589647	7591239	+	1593	193
FGFFFLIJ_06665	contig_2_pilon	7591357	7592028	-	672	560
FGFFFLIJ_06666	contig_2_pilon	7592042	7593187	-	1146	129
FGFFFLIJ_06667	contig_2_pilon	7593380	7594690	+	1311	339
FGFFFLIJ_06668	contig_2_pilon	7595257	7596165	+	909	899
FGFFFLIJ_06669	contig_2_pilon	7596350	7596937	+	588	67
FGFFFLIJ_06670	contig_2_pilon	7596953	7597240	-	288	955
FGFFFLIJ_06671	contig_2_pilon	7597482	7599248	+	1767	28475
FGFFFLIJ_06672	contig_2_pilon	7599525	7601036	+	1512	4162
FGFFFLIJ_06673	contig_2_pilon	7601214	7601432	+	219	3039
FGFFFLIJ_06674	contig_2_pilon	7601901	7602677	+	777	4574
FGFFFLIJ_06675	contig_2_pilon	7602742	7603527	+	786	4791
FGFFFLIJ_06676	contig_2_pilon	7603609	7604655	-	1047	44
FGFFFLIJ_06677	contig_2_pilon	7604784	7606052	+	1269	64
FGFFFLIJ_06678	contig_2_pilon	7606062	7607423	+	1362	14906
FGFFFLIJ_06679	contig_2_pilon	7607595	7608581	+	987	1308
FGFFFLIJ_06680	contig_2_pilon	7608639	7609013	+	375	1097
FGFFFLIJ_06681	contig_2_pilon	7609196	7610185	+	990	581
FGFFFLIJ_06682	contig_2_pilon	7610207	7611157	+	951	249
FGFFFLIJ_06683	contig_2_pilon	7611184	7611444	+	261	155
FGFFFLIJ_06684	contig_2_pilon	7611538	7611741	+	204	96
FGFFFLIJ_06685	contig_2_pilon	7611949	7612233	+	285	3197
FGFFFLIJ_06686	contig_2_pilon	7612346	7613269	+	924	4498
FGFFFLIJ_06687	contig_2_pilon	7613540	7616359	+	2820	3096
FGFFFLIJ_06688	contig_2_pilon	7616441	7617355	-	915	10
FGFFFLIJ_06689	contig_2_pilon	7617402	7618895	+	1494	42
FGFFFLIJ_06690	contig_2_pilon	7618829	7618975	-	147	11
FGFFFLIJ_06691	contig_2_pilon	7619507	7620364	-	858	236
FGFFFLIJ_06692	contig_2_pilon	7620434	7621357	-	924	391
FGFFFLIJ_06693	contig_2_pilon	7621613	7622812	+	1200	183
FGFFFLIJ_06694	contig_2_pilon	7622805	7625402	+	2598	302
FGFFFLIJ_06695	contig_2_pilon	7625541	7626242	+	702	421
FGFFFLIJ_06696	contig_2_pilon	7626214	7627392	-	1179	148
