# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "8" "-p" "-s" "2" "-a" "/home/lukasa/Genome_analysis_project/05-annotation/HP126_prokka_output/HP126_annotation.gtf" "-o" "HP126_counts_61.txt" "-g" "gene_id" "-t" "transcript" "/home/lukasa/Genome_analysis_project/07-RNA_mapping/61_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/lukasa/Genome_analysis_project/07-RNA_mapping/61_sorted.bam
HFFIBJOL_05439	contig_1_pilon	6068975	6069922	+	948	4
HFFIBJOL_05440	contig_1_pilon	6069922	6071172	+	1251	2
HFFIBJOL_05441	contig_1_pilon	6071405	6072313	+	909	4
HFFIBJOL_05442	contig_1_pilon	6072338	6073057	-	720	157
HFFIBJOL_05443	contig_1_pilon	6073258	6073761	-	504	3327
HFFIBJOL_05444	contig_1_pilon	6074137	6074835	-	699	6
HFFIBJOL_05445	contig_1_pilon	6074832	6076091	-	1260	7
HFFIBJOL_05446	contig_1_pilon	6076109	6076879	-	771	105
HFFIBJOL_05447	contig_1_pilon	6077082	6078596	+	1515	24
HFFIBJOL_05448	contig_1_pilon	6078593	6079138	+	546	18
HFFIBJOL_05449	contig_1_pilon	6079135	6079785	-	651	8
HFFIBJOL_05450	contig_1_pilon	6079887	6080597	+	711	14
HFFIBJOL_05451	contig_1_pilon	6080678	6081775	+	1098	88
HFFIBJOL_05452	contig_1_pilon	6081814	6083124	-	1311	198
HFFIBJOL_05453	contig_1_pilon	6083249	6083848	+	600	2
HFFIBJOL_05454	contig_1_pilon	6083944	6085206	+	1263	12
HFFIBJOL_05455	contig_1_pilon	6085249	6086148	-	900	1620
HFFIBJOL_05456	contig_1_pilon	6086236	6086658	-	423	776
HFFIBJOL_05457	contig_1_pilon	6086715	6087983	-	1269	1395
HFFIBJOL_05458	contig_1_pilon	6088046	6088585	-	540	286
HFFIBJOL_05459	contig_1_pilon	6089146	6090237	+	1092	289
HFFIBJOL_05460	contig_1_pilon	6090534	6091562	-	1029	40
HFFIBJOL_05461	contig_1_pilon	6091625	6092728	-	1104	16
HFFIBJOL_05462	contig_1_pilon	6092725	6093156	-	432	0
HFFIBJOL_05463	contig_1_pilon	6093219	6093974	+	756	626
HFFIBJOL_05464	contig_1_pilon	6094018	6094659	-	642	13
HFFIBJOL_05465	contig_1_pilon	6094652	6096043	-	1392	11
HFFIBJOL_05466	contig_1_pilon	6096102	6096701	-	600	43
HFFIBJOL_05467	contig_1_pilon	6096701	6098830	-	2130	41
HFFIBJOL_05468	contig_1_pilon	6098830	6100437	-	1608	14
HFFIBJOL_05469	contig_1_pilon	6100472	6101443	-	972	3
HFFIBJOL_05470	contig_1_pilon	6101923	6102150	-	228	19
HFFIBJOL_05471	contig_1_pilon	6102196	6103563	-	1368	292
HFFIBJOL_05472	contig_1_pilon	6103802	6104602	-	801	37
HFFIBJOL_05473	contig_1_pilon	6104955	6105608	+	654	10
HFFIBJOL_05474	contig_1_pilon	6105718	6106863	+	1146	1735
HFFIBJOL_05475	contig_1_pilon	6107184	6108611	+	1428	81
HFFIBJOL_05476	contig_1_pilon	6108663	6109079	-	417	1164
HFFIBJOL_05477	contig_1_pilon	6109245	6110135	-	891	79
HFFIBJOL_05478	contig_1_pilon	6110519	6112117	+	1599	787
HFFIBJOL_05479	contig_1_pilon	6112485	6112706	+	222	8051
HFFIBJOL_05480	contig_1_pilon	6112823	6113602	+	780	4406
HFFIBJOL_05481	contig_1_pilon	6113635	6114369	-	735	109
HFFIBJOL_05482	contig_1_pilon	6114562	6115044	+	483	9595
HFFIBJOL_05483	contig_1_pilon	6115128	6115325	+	198	3598
HFFIBJOL_05484	contig_1_pilon	6115332	6115739	+	408	943
HFFIBJOL_05485	contig_1_pilon	6115736	6116398	+	663	597
HFFIBJOL_05486	contig_1_pilon	6116407	6117012	+	606	1544
HFFIBJOL_05487	contig_1_pilon	6117103	6117858	-	756	111
HFFIBJOL_05488	contig_1_pilon	6117864	6119648	-	1785	127
HFFIBJOL_05489	contig_1_pilon	6119671	6120618	-	948	244
HFFIBJOL_05490	contig_1_pilon	6120645	6120878	-	234	2
HFFIBJOL_05491	contig_1_pilon	6120942	6121970	-	1029	62
HFFIBJOL_05492	contig_1_pilon	6122315	6123229	+	915	146
HFFIBJOL_05493	contig_1_pilon	6123226	6123933	+	708	6
HFFIBJOL_05494	contig_1_pilon	6123952	6124998	+	1047	28
HFFIBJOL_05495	contig_1_pilon	6125049	6126605	+	1557	2
HFFIBJOL_05496	contig_1_pilon	6126730	6128253	-	1524	1504
HFFIBJOL_05497	contig_1_pilon	6128485	6128763	-	279	35
HFFIBJOL_05498	contig_1_pilon	6128853	6129200	+	348	99
HFFIBJOL_05499	contig_1_pilon	6129197	6130861	+	1665	358
HFFIBJOL_05500	contig_1_pilon	6131045	6132034	+	990	790
HFFIBJOL_05501	contig_1_pilon	6132156	6132509	-	354	35
HFFIBJOL_05502	contig_1_pilon	6132706	6133080	-	375	375
HFFIBJOL_05503	contig_1_pilon	6133299	6133577	+	279	11401
HFFIBJOL_05504	contig_1_pilon	6133672	6135075	-	1404	427
HFFIBJOL_05505	contig_1_pilon	6135190	6136590	-	1401	149
HFFIBJOL_05506	contig_1_pilon	6136587	6138119	-	1533	189
HFFIBJOL_05507	contig_1_pilon	6138327	6139031	+	705	325
HFFIBJOL_05508	contig_1_pilon	6139037	6139807	+	771	289
HFFIBJOL_05509	contig_1_pilon	6139895	6140578	-	684	22
HFFIBJOL_05510	contig_1_pilon	6140712	6142037	+	1326	28
HFFIBJOL_05511	contig_1_pilon	6142042	6142158	+	117	41
HFFIBJOL_05512	contig_1_pilon	6142359	6142568	+	210	19
HFFIBJOL_05513	contig_1_pilon	6142668	6143186	+	519	2516
HFFIBJOL_05514	contig_1_pilon	6143274	6144521	-	1248	568
HFFIBJOL_05515	contig_1_pilon	6144625	6146640	-	2016	87
HFFIBJOL_05516	contig_1_pilon	6147323	6147411	-	89	0
HFFIBJOL_05517	contig_1_pilon	6149522	6150265	-	744	2
HFFIBJOL_05518	contig_1_pilon	6150628	6151329	-	702	137
HFFIBJOL_05519	contig_1_pilon	6151346	6152461	-	1116	0
HFFIBJOL_05520	contig_1_pilon	6152458	6153237	-	780	0
HFFIBJOL_05521	contig_1_pilon	6153420	6154583	+	1164	41
HFFIBJOL_05522	contig_1_pilon	6154576	6155253	+	678	73
HFFIBJOL_05523	contig_1_pilon	6155430	6155669	+	240	131
HFFIBJOL_05524	contig_1_pilon	6155774	6156019	+	246	35
HFFIBJOL_05525	contig_1_pilon	6156174	6156995	-	822	10
HFFIBJOL_05526	contig_1_pilon	6157086	6157895	+	810	180
HFFIBJOL_05527	contig_1_pilon	6157975	6158385	+	411	406
HFFIBJOL_05528	contig_1_pilon	6158525	6159475	+	951	1621
HFFIBJOL_05529	contig_1_pilon	6159574	6160341	+	768	95
HFFIBJOL_05530	contig_1_pilon	6160354	6160857	-	504	1093
HFFIBJOL_05531	contig_1_pilon	6161320	6161859	-	540	244
HFFIBJOL_05532	contig_1_pilon	6161958	6162740	-	783	136
HFFIBJOL_05533	contig_1_pilon	6162918	6163571	+	654	156
HFFIBJOL_05534	contig_1_pilon	6164190	6165713	+	1524	78152
HFFIBJOL_05535	contig_1_pilon	6166021	6169139	+	3119	1497478
HFFIBJOL_05536	contig_1_pilon	6169265	6169375	+	111	291
HFFIBJOL_05537	contig_1_pilon	6169507	6171609	+	2103	517
HFFIBJOL_05538	contig_1_pilon	6171707	6173530	-	1824	6
HFFIBJOL_05539	contig_1_pilon	6173524	6174096	-	573	2
HFFIBJOL_05540	contig_1_pilon	6174093	6175415	-	1323	16
HFFIBJOL_05541	contig_1_pilon	6175502	6177088	-	1587	9
HFFIBJOL_05542	contig_1_pilon	6177317	6178576	-	1260	366
HFFIBJOL_05543	contig_1_pilon	6178719	6179753	+	1035	50
HFFIBJOL_05544	contig_1_pilon	6179892	6180782	-	891	15
HFFIBJOL_05545	contig_1_pilon	6180877	6181902	-	1026	137
HFFIBJOL_05546	contig_1_pilon	6182088	6183131	+	1044	94
HFFIBJOL_05547	contig_1_pilon	6183128	6184240	+	1113	8
HFFIBJOL_05548	contig_1_pilon	6184323	6185138	+	816	20
HFFIBJOL_05549	contig_1_pilon	6185182	6185529	-	348	26
HFFIBJOL_05550	contig_1_pilon	6185606	6186016	+	411	15
HFFIBJOL_05551	contig_1_pilon	6186024	6186839	+	816	51
HFFIBJOL_05552	contig_1_pilon	6186836	6187825	+	990	100
HFFIBJOL_05553	contig_1_pilon	6187761	6188648	-	888	8
HFFIBJOL_05554	contig_1_pilon	6188645	6190210	-	1566	10
HFFIBJOL_05555	contig_1_pilon	6190264	6191721	-	1458	6
HFFIBJOL_05556	contig_1_pilon	6192525	6192622	-	98	0
HFFIBJOL_05557	contig_1_pilon	6193687	6194469	+	783	4
HFFIBJOL_05558	contig_1_pilon	6194732	6195874	+	1143	6
HFFIBJOL_05559	contig_1_pilon	6195984	6196634	+	651	8
HFFIBJOL_05560	contig_1_pilon	6196658	6198283	-	1626	5
HFFIBJOL_05561	contig_1_pilon	6198729	6199766	-	1038	7
HFFIBJOL_05562	contig_1_pilon	6199941	6200906	+	966	328
HFFIBJOL_05563	contig_1_pilon	6200903	6202075	+	1173	807
HFFIBJOL_05564	contig_1_pilon	6202137	6204008	-	1872	2206
HFFIBJOL_05565	contig_1_pilon	6204384	6206063	+	1680	5143
HFFIBJOL_05566	contig_1_pilon	6206201	6206827	+	627	737
HFFIBJOL_05567	contig_1_pilon	6207081	6209273	+	2193	127
HFFIBJOL_05568	contig_1_pilon	6209439	6210554	+	1116	321
HFFIBJOL_05569	contig_1_pilon	6211044	6212060	+	1017	2754
HFFIBJOL_05570	contig_1_pilon	6211975	6213255	-	1281	24
HFFIBJOL_05571	contig_1_pilon	6213257	6214129	+	873	88
HFFIBJOL_05572	contig_1_pilon	6214126	6214797	+	672	90
HFFIBJOL_05573	contig_1_pilon	6214797	6215948	+	1152	476
HFFIBJOL_05574	contig_1_pilon	6216032	6217048	+	1017	9
HFFIBJOL_05575	contig_1_pilon	6217068	6217841	+	774	12
HFFIBJOL_05576	contig_1_pilon	6217794	6218522	-	729	40
HFFIBJOL_05577	contig_1_pilon	6218701	6219135	+	435	1768
HFFIBJOL_05578	contig_1_pilon	6219276	6219638	+	363	351
HFFIBJOL_05579	contig_1_pilon	6219635	6220720	+	1086	48
HFFIBJOL_05580	contig_1_pilon	6220864	6221577	+	714	119
HFFIBJOL_05581	contig_1_pilon	6221574	6222248	+	675	66
HFFIBJOL_05582	contig_1_pilon	6222313	6223773	+	1461	494
HFFIBJOL_05583	contig_1_pilon	6223870	6224268	-	399	32
HFFIBJOL_05584	contig_1_pilon	6224496	6225314	-	819	79
HFFIBJOL_05585	contig_1_pilon	6225904	6226563	+	660	8
HFFIBJOL_05586	contig_1_pilon	6226741	6227193	+	453	76
HFFIBJOL_05587	contig_1_pilon	6227179	6227877	-	699	0
HFFIBJOL_05588	contig_1_pilon	6227874	6230585	-	2712	4
HFFIBJOL_05589	contig_1_pilon	6230582	6231091	-	510	10
HFFIBJOL_05590	contig_1_pilon	6231205	6231753	+	549	115
HFFIBJOL_05591	contig_1_pilon	6231731	6233062	+	1332	53
HFFIBJOL_05592	contig_1_pilon	6233488	6234474	+	987	52
HFFIBJOL_05593	contig_1_pilon	6234547	6234717	+	171	14874
HFFIBJOL_05594	contig_1_pilon	6234770	6235786	+	1017	4444
HFFIBJOL_05595	contig_1_pilon	6235698	6237425	-	1728	361
HFFIBJOL_05596	contig_1_pilon	6237583	6237858	-	276	48
HFFIBJOL_05597	contig_1_pilon	6237855	6238100	-	246	20
HFFIBJOL_05598	contig_1_pilon	6238097	6238927	-	831	91
HFFIBJOL_05599	contig_1_pilon	6238924	6239247	-	324	221
HFFIBJOL_05600	contig_1_pilon	6239244	6240377	-	1134	274
HFFIBJOL_05601	contig_1_pilon	6240370	6241014	-	645	174
HFFIBJOL_05602	contig_1_pilon	6241067	6241312	-	246	147
HFFIBJOL_05603	contig_1_pilon	6241316	6242056	-	741	573
HFFIBJOL_05604	contig_1_pilon	6242053	6242484	-	432	413
HFFIBJOL_05605	contig_1_pilon	6242481	6242801	-	321	510
HFFIBJOL_05606	contig_1_pilon	6243201	6243416	+	216	13
HFFIBJOL_05607	contig_1_pilon	6243530	6244489	-	960	532
HFFIBJOL_05608	contig_1_pilon	6244842	6246020	-	1179	32
HFFIBJOL_05609	contig_1_pilon	6246233	6247849	+	1617	314
HFFIBJOL_05610	contig_1_pilon	6248041	6249237	+	1197	138
HFFIBJOL_05611	contig_1_pilon	6249306	6249758	-	453	3310
HFFIBJOL_05612	contig_1_pilon	6250700	6252538	+	1839	10
HFFIBJOL_05613	contig_1_pilon	6252561	6253601	+	1041	0
HFFIBJOL_05614	contig_1_pilon	6253598	6254944	+	1347	2
HFFIBJOL_05615	contig_1_pilon	6254949	6255755	+	807	32
HFFIBJOL_05616	contig_1_pilon	6256009	6256917	+	909	333
HFFIBJOL_05617	contig_1_pilon	6257106	6258026	+	921	146
HFFIBJOL_05618	contig_1_pilon	6258473	6259537	+	1065	1006
HFFIBJOL_05619	contig_1_pilon	6260435	6261826	+	1392	12
HFFIBJOL_05620	contig_1_pilon	6262010	6262435	-	426	28
HFFIBJOL_05621	contig_1_pilon	6262875	6264200	+	1326	93
HFFIBJOL_05622	contig_1_pilon	6264297	6266231	+	1935	1161
HFFIBJOL_05623	contig_1_pilon	6266295	6266978	-	684	5
HFFIBJOL_05624	contig_1_pilon	6267107	6267871	+	765	6
HFFIBJOL_05625	contig_1_pilon	6267896	6268975	-	1080	690
HFFIBJOL_05626	contig_1_pilon	6269195	6272959	+	3765	66
HFFIBJOL_05627	contig_1_pilon	6272956	6274023	+	1068	0
HFFIBJOL_05628	contig_1_pilon	6273987	6274655	-	669	90
HFFIBJOL_05629	contig_1_pilon	6275096	6276106	-	1011	4
HFFIBJOL_05630	contig_1_pilon	6276394	6277662	+	1269	2
HFFIBJOL_05631	contig_1_pilon	6277659	6279659	+	2001	0
HFFIBJOL_05632	contig_1_pilon	6279738	6281492	+	1755	0
HFFIBJOL_05633	contig_1_pilon	6281489	6282769	+	1281	0
HFFIBJOL_05634	contig_1_pilon	6282775	6283203	-	429	100
HFFIBJOL_05635	contig_1_pilon	6283205	6283597	-	393	7
HFFIBJOL_05636	contig_1_pilon	6283674	6284471	-	798	10
HFFIBJOL_05637	contig_1_pilon	6284468	6284857	-	390	14
HFFIBJOL_05638	contig_1_pilon	6285058	6285987	-	930	89
HFFIBJOL_05639	contig_1_pilon	6286203	6286601	+	399	105
HFFIBJOL_05640	contig_1_pilon	6286598	6287026	+	429	118
HFFIBJOL_05641	contig_1_pilon	6287023	6287799	+	777	45
HFFIBJOL_05642	contig_1_pilon	6287815	6288927	-	1113	251
HFFIBJOL_05643	contig_1_pilon	6289082	6290533	+	1452	143
HFFIBJOL_05644	contig_1_pilon	6290567	6294457	-	3891	28
HFFIBJOL_05645	contig_1_pilon	6294450	6295262	-	813	4
HFFIBJOL_05646	contig_1_pilon	6295259	6296398	-	1140	9
HFFIBJOL_05647	contig_1_pilon	6296395	6297210	-	816	58
HFFIBJOL_05648	contig_1_pilon	6297598	6298692	-	1095	206
HFFIBJOL_05649	contig_1_pilon	6298694	6299188	-	495	2
HFFIBJOL_05650	contig_1_pilon	6299636	6300442	+	807	1677
HFFIBJOL_05651	contig_1_pilon	6300451	6301995	-	1545	20
HFFIBJOL_05652	contig_1_pilon	6302040	6303566	-	1527	0
HFFIBJOL_05653	contig_1_pilon	6303563	6304915	-	1353	0
HFFIBJOL_05654	contig_1_pilon	6304915	6306510	-	1596	0
HFFIBJOL_05655	contig_1_pilon	6306728	6307294	+	567	0
HFFIBJOL_05656	contig_1_pilon	6307291	6308133	+	843	8
HFFIBJOL_05657	contig_1_pilon	6308556	6309785	-	1230	20
HFFIBJOL_05658	contig_1_pilon	6309859	6311130	-	1272	18
HFFIBJOL_05659	contig_1_pilon	6311299	6312660	+	1362	30
HFFIBJOL_05660	contig_1_pilon	6312712	6313590	-	879	50
HFFIBJOL_05661	contig_1_pilon	6313651	6314400	-	750	8
HFFIBJOL_05662	contig_1_pilon	6314479	6315804	-	1326	35
HFFIBJOL_05663	contig_1_pilon	6316061	6317563	+	1503	50
HFFIBJOL_05664	contig_1_pilon	6317567	6318859	+	1293	0
HFFIBJOL_05665	contig_1_pilon	6318927	6319697	+	771	0
HFFIBJOL_05666	contig_1_pilon	6319835	6320746	+	912	22
HFFIBJOL_05667	contig_1_pilon	6321542	6322960	+	1419	20
HFFIBJOL_05668	contig_1_pilon	6323037	6324119	+	1083	11
HFFIBJOL_05669	contig_1_pilon	6324170	6324259	+	90	6
HFFIBJOL_05670	contig_1_pilon	6324928	6326235	-	1308	632
HFFIBJOL_05671	contig_1_pilon	6326232	6326531	-	300	170
HFFIBJOL_05672	contig_1_pilon	6326540	6327388	-	849	573
HFFIBJOL_05673	contig_1_pilon	6327518	6328495	-	978	22
HFFIBJOL_05674	contig_1_pilon	6328580	6329233	-	654	37
HFFIBJOL_05675	contig_1_pilon	6329331	6330485	+	1155	12
HFFIBJOL_05676	contig_1_pilon	6330615	6331244	+	630	14
HFFIBJOL_05677	contig_1_pilon	6331355	6331816	+	462	291
HFFIBJOL_05678	contig_1_pilon	6331891	6332424	+	534	97
HFFIBJOL_05679	contig_1_pilon	6332429	6333871	-	1443	127
HFFIBJOL_05680	contig_1_pilon	6333934	6334047	-	114	7
HFFIBJOL_05681	contig_1_pilon	6334044	6335384	-	1341	84
HFFIBJOL_05682	contig_1_pilon	6335545	6336162	-	618	305
HFFIBJOL_05683	contig_1_pilon	6336516	6337832	-	1317	13
HFFIBJOL_05684	contig_1_pilon	6338002	6339312	-	1311	48
HFFIBJOL_05685	contig_1_pilon	6340004	6341392	-	1389	26
HFFIBJOL_05686	contig_1_pilon	6341628	6342422	+	795	10
HFFIBJOL_05687	contig_1_pilon	6342419	6344074	+	1656	22
HFFIBJOL_05688	contig_1_pilon	6344138	6344770	+	633	31
HFFIBJOL_05689	contig_1_pilon	6345032	6345922	-	891	22
HFFIBJOL_05690	contig_1_pilon	6345962	6347176	-	1215	46
HFFIBJOL_05691	contig_1_pilon	6347186	6348259	-	1074	29
HFFIBJOL_05692	contig_1_pilon	6348396	6348824	-	429	2
HFFIBJOL_05693	contig_1_pilon	6348828	6349238	-	411	63
HFFIBJOL_05694	contig_1_pilon	6349348	6349881	-	534	105
HFFIBJOL_05695	contig_1_pilon	6349955	6350737	-	783	0
HFFIBJOL_05696	contig_1_pilon	6350775	6351428	-	654	26
HFFIBJOL_05697	contig_1_pilon	6351491	6352366	-	876	9
HFFIBJOL_05698	contig_1_pilon	6352578	6353468	-	891	17
HFFIBJOL_05699	contig_1_pilon	6353689	6355353	+	1665	130
HFFIBJOL_05700	contig_1_pilon	6355628	6356581	+	954	90
HFFIBJOL_05701	contig_1_pilon	6356725	6358311	+	1587	20
HFFIBJOL_05702	contig_1_pilon	6358315	6360300	+	1986	16
HFFIBJOL_05703	contig_1_pilon	6360380	6361168	+	789	18
HFFIBJOL_05704	contig_1_pilon	6361191	6361832	+	642	0
HFFIBJOL_05705	contig_1_pilon	6361852	6362424	-	573	49
HFFIBJOL_05706	contig_1_pilon	6362584	6363492	-	909	16
HFFIBJOL_05707	contig_1_pilon	6363562	6364686	-	1125	0
HFFIBJOL_05708	contig_1_pilon	6364683	6365501	-	819	6
HFFIBJOL_05709	contig_1_pilon	6365506	6366063	-	558	4
HFFIBJOL_05710	contig_1_pilon	6366171	6367106	-	936	0
HFFIBJOL_05711	contig_1_pilon	6368111	6368521	-	411	7
HFFIBJOL_05712	contig_1_pilon	6368547	6369920	+	1374	37
HFFIBJOL_05713	contig_1_pilon	6370314	6371939	+	1626	47
HFFIBJOL_05714	contig_1_pilon	6371982	6372404	-	423	3
HFFIBJOL_05715	contig_1_pilon	6372421	6373134	-	714	12
HFFIBJOL_05716	contig_1_pilon	6373280	6373768	+	489	39
HFFIBJOL_05717	contig_1_pilon	6373801	6374652	-	852	14
HFFIBJOL_05718	contig_1_pilon	6374668	6375183	-	516	31
HFFIBJOL_05719	contig_1_pilon	6375155	6375409	-	255	32
HFFIBJOL_05720	contig_1_pilon	6375590	6375763	+	174	2
HFFIBJOL_05721	contig_1_pilon	6375760	6376050	+	291	0
HFFIBJOL_05722	contig_1_pilon	6376057	6377331	-	1275	22
HFFIBJOL_05723	contig_1_pilon	6377520	6378344	+	825	95
HFFIBJOL_05724	contig_1_pilon	6378674	6379771	+	1098	36
HFFIBJOL_05725	contig_1_pilon	6379773	6381233	+	1461	28
HFFIBJOL_05726	contig_1_pilon	6381377	6382450	+	1074	280
HFFIBJOL_05727	contig_1_pilon	6382524	6383366	+	843	56
HFFIBJOL_05728	contig_1_pilon	6383424	6384632	-	1209	334
HFFIBJOL_05729	contig_1_pilon	6384629	6385198	-	570	335
HFFIBJOL_05730	contig_1_pilon	6385207	6385647	-	441	1138
HFFIBJOL_05731	contig_1_pilon	6385972	6386910	-	939	70
HFFIBJOL_05732	contig_1_pilon	6387031	6387116	-	86	6
HFFIBJOL_05733	contig_1_pilon	6387352	6388677	+	1326	697
HFFIBJOL_05734	contig_1_pilon	6388866	6389099	+	234	832
HFFIBJOL_05735	contig_1_pilon	6389245	6390105	+	861	92
HFFIBJOL_05736	contig_1_pilon	6390333	6390521	-	189	103
HFFIBJOL_05737	contig_1_pilon	6390569	6391276	+	708	282
HFFIBJOL_05738	contig_1_pilon	6391573	6394122	-	2550	55
HFFIBJOL_05739	contig_1_pilon	6394119	6395102	-	984	78
HFFIBJOL_05740	contig_1_pilon	6395299	6396354	+	1056	84
HFFIBJOL_05741	contig_1_pilon	6396591	6397379	+	789	527
HFFIBJOL_05742	contig_1_pilon	6397440	6398435	-	996	291
HFFIBJOL_05743	contig_1_pilon	6398591	6399289	+	699	75
HFFIBJOL_05744	contig_1_pilon	6399416	6400006	+	591	160
HFFIBJOL_05745	contig_1_pilon	6400006	6400941	+	936	19
HFFIBJOL_05746	contig_1_pilon	6401064	6402293	+	1230	278
HFFIBJOL_05747	contig_1_pilon	6402443	6403402	+	960	22
HFFIBJOL_05748	contig_1_pilon	6403399	6404433	+	1035	6
HFFIBJOL_05749	contig_1_pilon	6404388	6404564	-	177	8
HFFIBJOL_05750	contig_1_pilon	6404668	6405837	-	1170	10
HFFIBJOL_05751	contig_1_pilon	6405997	6407130	-	1134	434
HFFIBJOL_05752	contig_1_pilon	6407458	6408834	+	1377	4
HFFIBJOL_05753	contig_1_pilon	6408831	6409616	+	786	4
HFFIBJOL_05754	contig_1_pilon	6409698	6410720	+	1023	0
HFFIBJOL_05755	contig_1_pilon	6410723	6412390	+	1668	1
HFFIBJOL_05756	contig_1_pilon	6412387	6413418	+	1032	0
HFFIBJOL_05757	contig_1_pilon	6413432	6414448	+	1017	1
HFFIBJOL_05758	contig_1_pilon	6414445	6415275	+	831	0
HFFIBJOL_05759	contig_1_pilon	6415328	6415723	+	396	6
HFFIBJOL_05760	contig_1_pilon	6415878	6416624	+	747	15
HFFIBJOL_05761	contig_1_pilon	6416657	6417328	-	672	22
HFFIBJOL_05762	contig_1_pilon	6417445	6418773	-	1329	14
HFFIBJOL_05763	contig_1_pilon	6418770	6419528	-	759	18
HFFIBJOL_05764	contig_1_pilon	6419798	6420487	-	690	9
HFFIBJOL_05765	contig_1_pilon	6420436	6421143	-	708	33
HFFIBJOL_05766	contig_1_pilon	6421140	6421736	-	597	56
HFFIBJOL_05767	contig_1_pilon	6421902	6423434	+	1533	745
HFFIBJOL_05768	contig_1_pilon	6423509	6425119	-	1611	155
HFFIBJOL_05769	contig_1_pilon	6425132	6426673	-	1542	194
HFFIBJOL_05770	contig_1_pilon	6426716	6427504	-	789	161
HFFIBJOL_05771	contig_1_pilon	6427732	6428505	-	774	18
HFFIBJOL_05772	contig_1_pilon	6428775	6432284	+	3510	1638
HFFIBJOL_05773	contig_1_pilon	6432445	6433146	+	702	325
HFFIBJOL_05774	contig_1_pilon	6433520	6435130	+	1611	237
HFFIBJOL_05775	contig_1_pilon	6435289	6436881	+	1593	101
HFFIBJOL_05776	contig_1_pilon	6436999	6437670	-	672	228
HFFIBJOL_05777	contig_1_pilon	6437684	6438829	-	1146	44
HFFIBJOL_05778	contig_1_pilon	6439022	6440332	+	1311	187
HFFIBJOL_05779	contig_1_pilon	6440899	6441807	+	909	796
HFFIBJOL_05780	contig_1_pilon	6441992	6442579	+	588	54
HFFIBJOL_05781	contig_1_pilon	6442595	6442882	-	288	744
HFFIBJOL_05782	contig_1_pilon	6443124	6444890	+	1767	21059
HFFIBJOL_05783	contig_1_pilon	6445167	6446678	+	1512	2754
HFFIBJOL_05784	contig_1_pilon	6446856	6447074	+	219	1654
HFFIBJOL_05785	contig_1_pilon	6447543	6448319	+	777	1687
HFFIBJOL_05786	contig_1_pilon	6448384	6449169	+	786	1777
HFFIBJOL_05787	contig_1_pilon	6449251	6450297	-	1047	13
HFFIBJOL_05788	contig_1_pilon	6450426	6451694	+	1269	679
HFFIBJOL_05789	contig_1_pilon	6451704	6453065	+	1362	5672
HFFIBJOL_05790	contig_1_pilon	6453237	6454223	+	987	428
HFFIBJOL_05791	contig_1_pilon	6454281	6454655	+	375	536
HFFIBJOL_05792	contig_1_pilon	6454838	6455827	+	990	280
HFFIBJOL_05793	contig_1_pilon	6455849	6456799	+	951	88
HFFIBJOL_05794	contig_1_pilon	6456826	6457086	+	261	43
HFFIBJOL_05795	contig_1_pilon	6457180	6457383	+	204	40
HFFIBJOL_05796	contig_1_pilon	6457591	6457875	+	285	2523
HFFIBJOL_05797	contig_1_pilon	6457988	6458911	+	924	1662
HFFIBJOL_05798	contig_1_pilon	6459182	6462001	+	2820	1248
HFFIBJOL_05799	contig_1_pilon	6462083	6462997	-	915	4
HFFIBJOL_05800	contig_1_pilon	6463044	6464537	+	1494	6
HFFIBJOL_05801	contig_1_pilon	6465149	6466006	-	858	452
HFFIBJOL_05802	contig_1_pilon	6466076	6466999	-	924	156
HFFIBJOL_05803	contig_1_pilon	6467255	6468454	+	1200	80
HFFIBJOL_05804	contig_1_pilon	6468447	6471044	+	2598	163
HFFIBJOL_05805	contig_1_pilon	6471183	6471884	+	702	164
HFFIBJOL_05806	contig_1_pilon	6471856	6473034	-	1179	174
HFFIBJOL_05807	contig_1_pilon	6473105	6474052	+	948	3
HFFIBJOL_05808	contig_1_pilon	6474072	6474764	-	693	4
HFFIBJOL_05809	contig_1_pilon	6474804	6476276	-	1473	13
HFFIBJOL_05810	contig_1_pilon	6476396	6477142	-	747	8
HFFIBJOL_05811	contig_1_pilon	6477237	6478604	+	1368	64
HFFIBJOL_05812	contig_1_pilon	6478618	6479985	+	1368	32
HFFIBJOL_05813	contig_1_pilon	6479986	6480771	+	786	70
HFFIBJOL_05814	contig_1_pilon	6480900	6482201	+	1302	33
HFFIBJOL_05815	contig_1_pilon	6482231	6483448	-	1218	50
HFFIBJOL_05816	contig_1_pilon	6483674	6485005	+	1332	13
HFFIBJOL_05817	contig_1_pilon	6485002	6486162	+	1161	76
HFFIBJOL_05818	contig_1_pilon	6486571	6487305	+	735	46
HFFIBJOL_05819	contig_1_pilon	6487438	6488166	+	729	7856
HFFIBJOL_05820	contig_1_pilon	6488432	6488830	-	399	14
HFFIBJOL_05821	contig_1_pilon	6489300	6489830	+	531	10816
HFFIBJOL_05822	contig_1_pilon	6489952	6490146	+	195	2494
HFFIBJOL_05823	contig_1_pilon	6490251	6490634	+	384	4294
HFFIBJOL_05824	contig_1_pilon	6490748	6491602	+	855	54
HFFIBJOL_05825	contig_1_pilon	6491647	6492795	+	1149	306
